address,city,state,zipcode,latitude,longitude,price,bathrooms,bedrooms,livingArea,homeType,PriceEstimate,RentEstimate,imgSrc
3346 Par Dr,Oceanside,CA,92056,33.190327,-117.311035,1360000.0,3.0,4.0,2019.0,Single Family,1320700.0,4500.0,https://photos.zillowstatic.com/fp/7a84b0317f65d523872b348521b09173-p_e.jpg
"31001 Pauma Heights Rd, Valley Center, CA 92082",Valley Center,CA,92082,33.28104,-116.99749,1359000,3,2,2678,Single Family,1364700,4500,https://photos.zillowstatic.com/fp/a6e9f3fd1f57257677b73d7e547ccce4-p_e.jpg
600 Redlands Pl,Bonita,CA,91902,32.65223,-116.99989,1350000.0,3.0,4.0,1943.0,Single Family,1365300.0,4470.0,https://photos.zillowstatic.com/fp/6943631e54d3d1015374aa3681a326b2-p_e.jpg
929 Woodhaven Rd,San Marcos,CA,92069,33.171234,-117.18228,1328718.0,4.0,5.0,2926.0,Single Family,1328500.0,4994.0,https://photos.zillowstatic.com/fp/23c85fee3a95587bdd935d08a4a1268a-p_e.jpg
10646 Kemerton Rd,San Diego,CA,92126,32.910908,-117.168724,1325000.0,3.0,4.0,2231.0,Single Family,1345000.0,4999.0,https://photos.zillowstatic.com/fp/c84f44e06b48bebc091f6ae828ee7806-p_e.jpg
3448 Larga Cir,San Diego,CA,92110,32.747272,-117.21783,1324900.0,2.0,4.0,1652.0,Single Family,1324200.0,5566.0,https://photos.zillowstatic.com/fp/a6496d29310f14246fab9f705b68e41b-p_e.jpg
"10534 Clasico Ct, San Diego, CA 92127",San Diego,CA,92127,33.015377,-117.10879,1315000,3,4,2142,Single Family,1322300,4749,https://photos.zillowstatic.com/fp/8988b58e02116ff57c07d026e9edad7c-p_e.jpg
1123 Felspar St,San Diego,CA,92109,32.798573,-117.2497,1313000.0,3.0,2.0,1364.0,Townhouse,1262900.0,5244.0,https://photos.zillowstatic.com/fp/978465a0c5bc3141637bd1ac0fbc32c1-p_e.jpg
2708 Valleycreek Cir,Chula Vista,CA,91914,32.664974,-116.954285,1309999.0,3.0,5.0,3190.0,Single Family,1278200.0,5699.0,https://photos.zillowstatic.com/fp/c49fea4be84914706064cc779404b47e-p_e.jpg
1735 Foxbury Gln,Escondido,CA,92026,33.1785,-117.12203,1300900.0,4.0,3.0,2726.0,Single Family,1300700.0,4649.0,https://photos.zillowstatic.com/fp/685d6409309ec9595e21df6403b421cb-p_e.jpg
2725 Glasgow Dr,Carlsbad,CA,92010,33.16018,-117.30188,1300000.0,2.0,2.0,1252.0,Single Family,1246900.0,3366.0,https://photos.zillowstatic.com/fp/e682998929f737f1d117183479b261b4-p_e.jpg
5015 Mansfield St,San Diego,CA,92116,32.76948,-117.11802,1300000.0,2.0,2.0,1475.0,Single Family,,4571.0,https://photos.zillowstatic.com/fp/e9da0a00a2a69a2f398e92be250c0be3-p_e.jpg
4442 Upland St,La Mesa,CA,91941,32.75989,-117.01302,1299000.0,3.0,4.0,1864.0,Single Family,1329200.0,4500.0,https://photos.zillowstatic.com/fp/4768c2a619cbedbae97c1e3ee9acbc7b-p_e.jpg
2404 Monroe Ave,San Diego,CA,92116,32.759357,-117.13861,1299000.0,2.0,3.0,1270.0,Single Family,1337200.0,4078.0,https://photos.zillowstatic.com/fp/563ca83bf2240642deca229a6d155256-p_e.jpg
3990 Foothill Ave,Carlsbad,CA,92010,33.175545,-117.28495,1299000.0,3.0,3.0,2050.0,Single Family,1309700.0,4500.0,https://photos.zillowstatic.com/fp/8e06d1eb339b251087e20f63070e24a3-p_e.jpg
1706 N Willowspring Dr,Encinitas,CA,92024,33.05837,-117.2484,1299000.0,3.0,3.0,1745.0,Single Family,1231600.0,4670.0,https://photos.zillowstatic.com/fp/dc25f9a385a007e82c87897703485379-p_e.jpg
20202 Deerhorn Valley Rd,Jamul,CA,91935,32.67663,-116.71487,1295000.0,4.0,4.0,3375.0,Single Family,1209200.0,6147.0,https://photos.zillowstatic.com/fp/7b9a10aaa84e3ff19057554f668be098-p_e.jpg
3746 Old Cobble Rd,San Diego,CA,92111,32.80532,-117.17744,1295000.0,3.0,3.0,1839.0,Single Family,1245100.0,4814.0,https://photos.zillowstatic.com/fp/bd3abd5353be3f846b11d073eaf8f99d-p_e.jpg
5067 Sunmeadow Rd,Oceanside,CA,92056,33.22892,-117.259186,1295000.0,2.0,3.0,2002.0,Single Family,1296700.0,3763.0,https://photos.zillowstatic.com/fp/e7d504b04d1bd97ca688355060d93863-p_e.jpg
11368 Florindo Rd,San Diego,CA,92127,33.027023,-117.08717,1288000.0,3.0,5.0,2252.0,Single Family,,,https://photos.zillowstatic.com/fp/8ec46673b905ad1fb23d0a1ae1c45723-p_e.jpg
2496 Newgrove,Escondido,CA,92027,33.153694,-117.05032,1280000.0,3.0,3.0,2759.0,Single Family,,,https://photos.zillowstatic.com/fp/e1bb9a8205ecc5379c6002b0da8ce5ce-p_e.jpg
16750 Coyote Bush Dr 84,San Diego,CA,92127,33.019367,-117.12944,1279000.0,2.0,3.0,1787.0,Townhouse,1250200.0,3972.0,https://photos.zillowstatic.com/fp/d6b4b71e81c2a1580995fe77458dddd5-p_e.jpg
3433 Royal Rd,Vista,CA,92084,33.19364,-117.18461,1279000.0,3.0,4.0,2755.0,Single Family,1264000.0,4500.0,https://photos.zillowstatic.com/fp/dc68d8c6b4e59ecd202bbffd61f30782-p_e.jpg
1879 Da Gama Ct,Escondido,CA,92026,33.15105,-117.1111,1250500.0,3.0,5.0,3466.0,Single Family,1262700.0,4969.0,https://photos.zillowstatic.com/fp/c42941a10f8df4a45bed128f426bda0f-p_e.jpg
4326 Avon Dr,La Mesa,CA,91941,32.757698,-117.02582,1250000.0,4.0,6.0,4282.0,Single Family,1396400.0,6410.0,https://photos.zillowstatic.com/fp/a2ce65283a70af10a07b08b0cb45a3b6-p_e.jpg
1088 Deer Springs Rd,San Marcos,CA,92069,33.19534,-117.13311,1250000.0,2.0,1.0,1191.0,Single Family,1190900.0,2700.0,https://photos.zillowstatic.com/fp/c4c92e18c537cca7433560696c145d2b-p_e.jpg
"1921 Dentro De Lomas, Bonsall, CA 92003",Bonsall,CA,92003,33.26579,-117.2075,1250000,3,4,2400,Single Family,1261600,2628,https://photos.zillowstatic.com/fp/d40370a0b46eb1121ec5cb8efe646e24-p_e.jpg
466 12 Calla Ave,Imperial Beach,CA,91932,32.586006,-117.123276,1250000.0,2.0,5.0,2000.0,Multi Family,1197200.0,3630.0,https://photos.zillowstatic.com/fp/f6e7772a720c7b60957a428412554b5b-p_e.jpg
243 Vista Del Escuela,El Cajon,CA,92019,32.79629,-116.90084,1250000.0,3.0,5.0,3293.0,Single Family,1219500.0,5578.0,https://photos.zillowstatic.com/fp/fb9245ff903896483e74aa3acdda3b4f-p_e.jpg
1986 Greenfield Dr,El Cajon,CA,92019,32.805176,-116.90817,1249000.0,4.0,5.0,2169.0,Single Family,1303300.0,4700.0,https://photos.zillowstatic.com/fp/a3c704f5ec0f54248a3b393661760986-p_e.jpg
3536 Sydney Pl,San Diego,CA,92116,32.770515,-117.11509,1235000.0,2.0,3.0,1005.0,Single Family,1258600.0,3353.0,https://photos.zillowstatic.com/fp/6e3b62ce889a3bb4bbc1d180cb7af119-p_e.jpg
"3620 Caminito Cielo Del Mar, San Diego, CA 92130",San Diego,CA,92130,32.941284,-117.23575,1230000,3,3,1333,Single Family,1235700,4395,https://photos.zillowstatic.com/fp/02b0ab8cf6b4b3f0ed82decccb3c73ca-p_e.jpg
"11344 Florindo Rd, San Diego, CA 92127",San Diego,CA,92127,33.026817,-117.08756,1225000,3,5,2160,Single Family,1225900,4885,https://photos.zillowstatic.com/fp/507e233d3380c3a22a4652b1d4412e78-p_e.jpg
507 7th St,Coronado,CA,92118,32.693027,-117.18367,1225000.0,1.0,1.0,608.0,Single Family,,,https://photos.zillowstatic.com/fp/a43ec82b028a7eb0253d88de69e3c8c5-p_e.jpg
3994 Texas St,San Diego,CA,92104,32.750153,-117.13907,1200000.0,2.0,3.0,1519.0,Single Family,1232200.0,4644.0,https://photos.zillowstatic.com/fp/3bb5c3bc2a9f8b7eac2b6c866340a6e9-p_e.jpg
1110 Beverly Dr,Vista,CA,92084,33.213802,-117.21463,1200000.0,2.0,3.0,1690.0,Single Family,1214600.0,3499.0,https://photos.zillowstatic.com/fp/68d0062ba6ece25db999d9b00b6a968b-p_e.jpg
432 S Citrus Ave,Escondido,CA,92027,33.135128,-117.03935,1200000.0,3.0,4.0,2906.0,Single Family,1178700.0,4729.0,https://photos.zillowstatic.com/fp/9b8e49d388508fc7b7f78c33066c35fb-p_e.jpg
4681 Parks Ave,La Mesa,CA,91942,32.764603,-117.03326,1200000.0,3.0,3.0,1896.0,Single Family,1214500.0,3999.0,https://photos.zillowstatic.com/fp/ac6f5d7ec34a990f3b36a90b581453c2-p_e.jpg
1718 Horseshoe Way,Oceanside,CA,92057,33.24527,-117.263435,1200000.0,3.0,5.0,2453.0,Single Family,1207200.0,4200.0,https://photos.zillowstatic.com/fp/f32a33404ca65aeda713dbcb769ea976-p_e.jpg
2342 Edgehill Rd,Vista,CA,92084,33.212326,-117.20043,1199990.0,2.0,4.0,2252.0,Single Family,1207800.0,3998.0,https://photos.zillowstatic.com/fp/a6d5b0d04847c76e400e6f6c82fdb5de-p_e.jpg
4082 Chamoune Ave,San Diego,CA,92105,32.751133,-117.0968,1199900.0,3.0,6.0,2208.0,Multi Family,1186800.0,6999.0,https://photos.zillowstatic.com/fp/68ed77c143e78039380a2541edcdb329-p_e.jpg
11271 Avenida Del Gato,San Diego,CA,92126,32.926594,-117.14793,1199900.0,2.0,4.0,1627.0,Single Family,1220300.0,4200.0,https://photos.zillowstatic.com/fp/f954ab3a6eb5c023140fd442f446eaf9-p_e.jpg
"1131 Rainbow Valley Blvd, Fallbrook, CA 92028",Fallbrook,CA,92028,33.404106,-117.16231,1199000,3,3,2708,Single Family,,,https://photos.zillowstatic.com/fp/6669b00e4caa0cf0bf2e826a50a40aa6-p_e.jpg
1745 Lone Tree Rd,Chula Vista,CA,91913,32.63742,-116.985466,1199000.0,4.0,4.0,2944.0,Single Family,1181700.0,5500.0,https://photos.zillowstatic.com/fp/90fa7bf62c8a1fee312fc161244fd344-p_e.jpg
4260 Calle Del Vis,Oceanside,CA,92057,33.23388,-117.31262,1199000.0,3.0,4.0,2395.0,Single Family,1171900.0,4099.0,https://photos.zillowstatic.com/fp/92e04f785c71ad4178cbf8fd0ef48f4d-p_e.jpg
1062 11th St,Imperial Beach,CA,91932,32.577065,-117.11088,1195000.0,4.0,5.0,1950.0,Single Family,1192500.0,3069.0,https://photos.zillowstatic.com/fp/356bd55f3faf173382a3081a623bf1a5-p_e.jpg
3832 8th Ave,San Diego,CA,92103,32.747524,-117.157524,1195000.0,3.0,3.0,1535.0,Single Family,1210600.0,4400.0,https://photos.zillowstatic.com/fp/496d9a5b4cef27d83897dd9750dfabe8-p_e.jpg
1055 S 36th St,San Diego,CA,92113,32.6951,-117.11652,1195000.0,3.0,5.0,1950.0,Multi Family,,2784.0,https://photos.zillowstatic.com/fp/9abdb3c1b831e760478d6847e67f8b5d-p_e.jpg
5409 Lodi St,San Diego,CA,92117,32.84361,-117.20118,1195000.0,1.0,3.0,1372.0,Single Family,1057000.0,4500.0,https://photos.zillowstatic.com/fp/bb22c18da23dad3653aa70f86b07239f-p_e.jpg
861 Midway Dr,Alpine,CA,91901,32.838646,-116.797104,1195000.0,3.0,6.0,3086.0,Single Family,1206500.0,6287.0,https://photos.zillowstatic.com/fp/d0bebdccfe73073928cb3986b97936cf-p_e.jpg
9968 Del Dios Hwy,Escondido,CA,92029,33.085697,-117.11803,1189000.0,2.0,3.0,2230.0,Single Family,1153500.0,4796.0,https://photos.zillowstatic.com/fp/2b842d5926e7cda789bbcf283f9164df-p_e.jpg
1912 San Pablo Dr,San Marcos,CA,92078,33.126698,-117.202255,1189000.0,2.0,3.0,1475.0,Single Family,,3800.0,https://photos.zillowstatic.com/fp/66edb47729eb079cf86d59d9ed9a2da6-p_e.jpg
4358 Acacia Ave,Bonita,CA,91902,32.656857,-117.01293,1150000.0,3.0,4.0,2569.0,Single Family,1178200.0,4495.0,https://photos.zillowstatic.com/fp/0be539416f5f6a11da858969080c224e-p_e.jpg
1619 Vista Del Valle Blvd,El Cajon,CA,92019,32.778553,-116.92461,1150000.0,2.0,3.0,2053.0,Single Family,1166100.0,4207.0,https://photos.zillowstatic.com/fp/46d3bf845f2c90a4df8498a8253c245e-p_e.jpg
4487 71st St,La Mesa,CA,91942,32.76091,-117.04511,1150000.0,2.0,4.0,2014.0,Single Family,1172200.0,4615.0,https://photos.zillowstatic.com/fp/9c9befd1c029493c56b316a338ba549b-p_e.jpg
7165 Calabria Ct UNIT D,San Diego,CA,92122,32.864964,-117.20335,1150000.0,3.0,2.0,1655.0,Townhouse,1159300.0,4300.0,https://photos.zillowstatic.com/fp/b2a93beed0a6dd41c316b4800219ffb2-p_e.jpg
22510 Tombill Rd,Ramona,CA,92065,32.995308,-116.8421,1150000.0,2.0,3.0,2944.0,Single Family,,,https://photos.zillowstatic.com/fp/ba7c91a30db5ad0525d1c208e01de385-p_e.jpg
13310 Via Fortezza UNIT 6,San Diego,CA,92129,32.962563,-117.153435,1150000.0,3.0,3.0,1682.0,Single Family,1163200.0,3999.0,https://photos.zillowstatic.com/fp/fd2aa2cf2c42c046fb46868771b7ef2c-p_e.jpg
2495 Melissa Ct,Vista,CA,92081,33.15979,-117.21635,1149900.0,2.0,4.0,1906.0,Single Family,1163600.0,3991.0,https://photos.zillowstatic.com/fp/e139d61d495189a0204a298d54253e8d-p_e.jpg
3830 Cornell Dr,Oceanside,CA,92056,33.19819,-117.30129,1149000.0,3.0,4.0,2398.0,Single Family,1157700.0,4300.0,https://photos.zillowstatic.com/fp/4d7f8da06c6f7756b8eed32f59ebb03e-p_e.jpg
4071 Datcho Dr,San Diego,CA,92117,32.81498,-117.201775,1149000.0,2.0,2.0,1430.0,Single Family,1165300.0,4440.0,https://photos.zillowstatic.com/fp/6e40b5f871d3ed76c1efd08cdc38e645-p_e.jpg
10431 Westchester Ave,San Diego,CA,92126,32.90763,-117.12696,1149000.0,2.0,4.0,1711.0,Single Family,1159200.0,3999.0,https://photos.zillowstatic.com/fp/bfc236ef9238c3fef052eb2a8228fcab-p_e.jpg
2086 Balboa Cir,Vista,CA,92081,33.164528,-117.23443,1149000.0,3.0,3.0,2419.0,Single Family,1161100.0,4379.0,https://photos.zillowstatic.com/fp/e816b831f948bb7bded03497b8e972a2-p_e.jpg
16416 Felice Dr,San Diego,CA,92128,33.011414,-117.06319,1149000.0,2.0,3.0,2046.0,Single Family,1152700.0,4796.0,https://photos.zillowstatic.com/fp/ebedcd897813e98f7f9e80032f6241cd-p_e.jpg
27967 Evergreen Way,Valley Center,CA,92082,33.211613,-117.04127,1148744.0,3.0,4.0,2384.0,Single Family,1128400.0,4099.0,https://photos.zillowstatic.com/fp/900cbc5a01e62dcac05cb6cc07e9db90-p_e.jpg
8518 Old Stonefield Chase,San Diego,CA,92127,33.017204,-117.13725,1145000.0,3.0,3.0,1821.0,Condo,1154900.0,4398.0,https://photos.zillowstatic.com/fp/4b487b393643e918d4665c2082c269a7-p_e.jpg
1120 Sea Glass Way,Oceanside,CA,92054,33.19023,-117.36533,1137000.0,3.0,3.0,1775.0,Condo,1135000.0,3592.0,https://photos.zillowstatic.com/fp/575c10470324ad491c071e77b7334284-p_e.jpg
2249 Historic Decatur Rd UNIT 82,San Diego,CA,92106,32.733273,-117.21737,1132000.0,3.0,3.0,1093.0,Townhouse,1114400.0,3925.0,https://photos.zillowstatic.com/fp/5e3419dbb7c15ffaa30f283e2e207dd2-p_e.jpg
3630 Bonita Glen Ter,Bonita,CA,91902,32.6681,-117.0221,1130000.0,2.0,4.0,1932.0,Single Family,1117000.0,4195.0,https://photos.zillowstatic.com/fp/89c412942ab4f86a6fb06e1766ddb86c-p_e.jpg
"662 Grant Ct, Vista, CA 92083",Vista,CA,92083,33.200237,-117.278564,1129900,3,5,2718,Single Family,1137600,4221,https://photos.zillowstatic.com/fp/86833cd03dc99ab94d7b2d618d244c8e-p_e.jpg
1143 9th St 1 2,Imperial Beach,CA,91932,32.575703,-117.114075,1125000.0,3.0,5.0,2100.0,Single Family,,,https://photos.zillowstatic.com/fp/417b78c3d6e27cd16ad9a9ca5d030c9d-p_e.jpg
"13521 Jadestone Way, San Diego, CA 92130",San Diego,CA,92130,32.96253,-117.232285,1120000,3,2,1231,Single Family,1150400,3665,https://photos.zillowstatic.com/fp/bde1bbdffd0ce669cc09fc8ecb6e88d9-p_e.jpg
2325 Aperture Cir,San Diego,CA,92108,32.78147,-117.14887,1112000.0,3.0,3.0,1585.0,Townhouse,1115600.0,4235.0,https://photos.zillowstatic.com/fp/89c94e106d1e44933a4bbf7a0a9bee65-p_e.jpg
7070 Colony Rd,San Diego,CA,92115,32.766216,-117.04591,1100000.0,4.0,5.0,2636.0,Single Family,1124300.0,5500.0,https://photos.zillowstatic.com/fp/4f48826efbd6d430809a6904a0d6717f-p_e.jpg
931 Sol Vista Gln,Escondido,CA,92025,33.1175,-117.06598,1100000.0,2.0,4.0,2436.0,Single Family,1120900.0,4359.0,https://photos.zillowstatic.com/fp/65acdf67e7bebd24b56487aa75385c7d-p_e.jpg
27959 Evergreen Way,Valley Center,CA,92082,33.21179,-117.04166,1100000.0,3.0,4.0,2620.0,Single Family,1085800.0,4844.0,https://photos.zillowstatic.com/fp/6711d22c31f15b1c5307328536a2002c-p_e.jpg
2281 Mira Sol Dr,Vista,CA,92084,33.16807,-117.19743,1100000.0,3.0,4.0,1970.0,Single Family,1091100.0,3800.0,https://photos.zillowstatic.com/fp/6de5c6b6ab87a3ef3bfeb8595e4050b0-p_e.jpg
578 Golf Glen Dr,San Marcos,CA,92069,33.158108,-117.15824,1100000.0,3.0,5.0,2546.0,Single Family,1091600.0,4393.0,https://photos.zillowstatic.com/fp/9e8058fdf0bd7e4ecc0a79eb5e811368-p_e.jpg
6241 Mount Adelbert Dr,San Diego,CA,92111,32.817596,-117.17479,1099900.0,2.0,4.0,1216.0,Single Family,1109000.0,4294.0,https://photos.zillowstatic.com/fp/1cc7f70a7ff633ee110aeb52b2ca1b39-p_e.jpg
2508 Ocean Cove Dr,Cardiff,CA,92007,33.011234,-117.26813,1099000.0,2.0,2.0,1258.0,Condo,,,https://photos.zillowstatic.com/fp/ade1fc360a0dbe5b3e2cf0c8db563e0b-p_e.jpg
1344 Ortega St,Chula Vista,CA,91913,32.612797,-116.992096,1099000.0,4.0,7.0,3016.0,Single Family,1104700.0,5500.0,https://photos.zillowstatic.com/fp/b2e3a5502578f464de1f21b5c6b17b7c-p_e.jpg
16550 Via Penasco,Ramona,CA,92065,33.009163,-116.93458,1099000.0,2.0,4.0,2195.0,Single Family,1109200.0,4559.0,https://photos.zillowstatic.com/fp/c86e6cb5b970b317580497aaf122383d-p_e.jpg
3438 Rancho Diego Cir,El Cajon,CA,92019,32.735466,-116.910866,1099000.0,3.0,4.0,2260.0,Single Family,1114000.0,4700.0,https://photos.zillowstatic.com/fp/ce555a5c9d3c20d1dc33e9d39e6cc24b-p_e.jpg
10295 Thanksgiving Ln,San Diego,CA,92126,32.90372,-117.126335,1089000.0,2.0,3.0,1420.0,Single Family,,,https://photos.zillowstatic.com/fp/118c2d6310d03584f47bba8e8872c0d6-p_e.jpg
7403 Northrup Dr,San Diego,CA,92126,32.900253,-117.1637,1079000.0,2.0,3.0,1008.0,Single Family,1094500.0,3246.0,https://photos.zillowstatic.com/fp/463264088031f4a2587a0e9f6448c2ab-p_e.jpg
1385 Oak Hill Dr 1,Escondido,CA,92027,33.125484,-117.05917,1075000.0,3.0,5.0,2054.0,Single Family,1093700.0,3499.0,https://photos.zillowstatic.com/fp/14ce9aebdc4e51ece0c75048ff77625d-p_e.jpg
4532 Palm Ave,La Mesa,CA,91941,32.761227,-117.01711,1075000.0,2.0,2.0,1171.0,Single Family,1099700.0,2949.0,https://photos.zillowstatic.com/fp/6c9c3dacd2d92b3f4305fffdc03f3280-p_e.jpg
3747 Carmel View Rd UNIT 3,San Diego,CA,92130,32.94094,-117.23244,1075000.0,3.0,2.0,1360.0,Townhouse,1072000.0,3995.0,https://photos.zillowstatic.com/fp/8a33558be9b642f8094b0fa6e10e9639-p_e.jpg
878 Brookdale Dr,Vista,CA,92081,33.160652,-117.22082,1075000.0,3.0,4.0,2042.0,Single Family,1082300.0,4300.0,https://photos.zillowstatic.com/fp/bed861ef6b98679c56e69f1262b4dd04-p_e.jpg
10159 Arrow Rock Ave,San Diego,CA,92126,32.90254,-117.140045,1069900.0,2.0,4.0,1320.0,Single Family,898300.0,3834.0,https://photos.zillowstatic.com/fp/673a3917d1f8f08b05fe4b89c5eb4242-p_e.jpg
15758 Rosemont Ln,Ramona,CA,92065,32.999416,-116.92421,1050000.0,3.0,4.0,2455.0,Single Family,,4314.0,https://photos.zillowstatic.com/fp/7e4aba80885399ee1fe65512d552f53c-p_e.jpg
"42748 Portraits Ln, Temecula, CA 92592",Temecula,CA,92592,33.49827,-117.141556,1050000,6,5,4219,Single Family,1022700,4056,https://photos.zillowstatic.com/fp/db6df741db05f3f4f3aa1bee68be4da3-p_e.jpg
8612 Pinecrest Ave,San Diego,CA,92123,32.798393,-117.14368,1049900.0,2.0,3.0,1234.0,Single Family,,,https://photos.zillowstatic.com/fp/707fb755a6d4e46d43ff1b45911d7f06-p_e.jpg
4025 Canario St UNIT 146,Carlsbad,CA,92008,33.14656,-117.337776,1049000.0,3.0,3.0,1718.0,Condo,1024200.0,4994.0,https://photos.zillowstatic.com/fp/0f70741e967e20ebc56ce094a07a36b0-p_e.jpg
2068 Avenue Of The Trees,Carlsbad,CA,92008,33.171093,-117.332344,1049000.0,3.0,4.0,2088.0,Townhouse,1029600.0,5859.0,https://photos.zillowstatic.com/fp/3e7913218251c9a02c83e791ca425100-p_e.jpg
1032 10th St,Imperial Beach,CA,91932,32.578033,-117.11233,1049000.0,3.0,4.0,2234.0,Single Family,1039300.0,4500.0,https://photos.zillowstatic.com/fp/a79cb4d0564f6ff0c1275474b62b2b22-p_e.jpg
2926 Kellogg St APT B11,San Diego,CA,92106,32.708717,-117.23824,1049000.0,3.0,2.0,1401.0,Single Family,1053800.0,4439.0,https://photos.zillowstatic.com/fp/aafa53fe2f7dfc8c67e0685840259fea-p_e.jpg
575 6th Ave UNIT 1804,San Diego,CA,92101,32.71116,-117.15875,1049000.0,2.0,2.0,1144.0,Condo,1017200.0,4087.0,https://photos.zillowstatic.com/fp/cf9168040c7953769542727f6b6a0590-p_e.jpg
623 625 19th St,San Diego,CA,92102,32.71195,-117.14649,1045000.0,4.0,4.0,,Multi Family,,,https://photos.zillowstatic.com/fp/7d7600402b197cb629fc9a8ae5b0ad91-p_e.jpg
27435 Cougar Pass Rd,Escondido,CA,92026,33.21179,-117.08628,1025000.0,3.0,4.0,2808.0,Single Family,1000400.0,4964.0,https://photos.zillowstatic.com/fp/40a8f8f2c152b01c6726d3559789ea9b-p_e.jpg
4215 Avocado Blvd,La Mesa,CA,91941,32.756058,-116.96142,1025000.0,3.0,4.0,1824.0,Single Family,1033200.0,4411.0,https://photos.zillowstatic.com/fp/544dff8a339199aaef7a2e789a71d716-p_e.jpg
1139 Sparrow Lake Rd,Chula Vista,CA,91913,32.61727,-117.00549,1025000.0,3.0,5.0,2462.0,Condo,1037800.0,4800.0,https://photos.zillowstatic.com/fp/e06bb9db0356c8f03e2123d4910e28f1-p_e.jpg
"15281 Amalia St, San Diego, CA 92129",San Diego,CA,92129,32.990417,-117.08774,1020000,2,3,1398,Single Family,1020700,3895,https://photos.zillowstatic.com/fp/da8b9936a5583b90982f8d0eaba2d44d-p_e.jpg
2147 Guizot St,San Diego,CA,92107,32.74565,-117.238686,1000000.0,1.0,2.0,788.0,Single Family,1008900.0,2571.0,https://photos.zillowstatic.com/fp/5ee963ca8509f80b84895b5611bae2e2-p_e.jpg
434 Bear Valley Pkwy,Escondido,CA,92025,33.08964,-117.05883,999995.0,3.0,4.0,2075.0,Single Family,999600.0,3495.0,https://photos.zillowstatic.com/fp/1e3e96fcd46975a65350d688b9e005b3-p_e.jpg
3712 Florida St,San Diego,CA,92104,32.745403,-117.14397,999900.0,1.0,2.0,620.0,Single Family,1005700.0,2705.0,https://photos.zillowstatic.com/fp/469cd2e97e78c0b7713afc2cace65b86-p_e.jpg
8572 Onalaska Ave,San Diego,CA,92123,32.799114,-117.14388,999000.0,2.0,3.0,1134.0,Single Family,,3999.0,https://photos.zillowstatic.com/fp/68f9938398529ede501a4346fb0d569a-p_e.jpg
1122 La Mesa Ave,Spring Valley,CA,91977,32.71629,-116.98764,999000.0,3.0,6.0,2899.0,Single Family,995100.0,5600.0,https://photos.zillowstatic.com/fp/733a3883ac886b3638983e0f41aff269-p_e.jpg
1828 Pine View Rd,Alpine,CA,91901,32.827568,-116.749084,999000.0,3.0,3.0,2786.0,Single Family,1004100.0,5491.0,https://photos.zillowstatic.com/fp/fb717bdfb7589ac3a3a2512a6e708a32-p_e.jpg
502 Surfbird Ln,Imperial Beach,CA,91932,32.587418,-117.11894,998500.0,3.0,3.0,1646.0,Townhouse,998300.0,3900.0,https://photos.zillowstatic.com/fp/b22396523dfa70b8b0f732eecaa1bb57-p_e.jpg
4690 Clairemont Dr,San Diego,CA,92117,32.830673,-117.20638,995000.0,2.0,3.0,1110.0,Single Family,1020500.0,3781.0,https://photos.zillowstatic.com/fp/0bc532068338c355b35aa331f354b146-p_e.jpg
9228 Piantino Way,San Diego,CA,92108,32.78557,-117.132996,995000.0,2.0,3.0,1589.0,Condo,1010400.0,4300.0,https://photos.zillowstatic.com/fp/24468a04c159b84075e53bf24c13ccd9-p_e.jpg
1518 San Jose St,Oceanside,CA,92058,33.21287,-117.38038,995000.0,2.0,4.0,,Multi Family,,,https://photos.zillowstatic.com/fp/686a1765596118b1a046f9f155f577c8-p_e.jpg
1512 Yanonali Ave,Chula Vista,CA,91913,32.616653,-116.996796,990000.0,3.0,5.0,2618.0,Single Family,979200.0,4749.0,https://photos.zillowstatic.com/fp/5abbcf8a668d5132fa8307405285a13c-p_e.jpg
2749 Piantino Cir,San Diego,CA,92108,32.783936,-117.13211,989000.0,2.0,3.0,1735.0,Condo,976300.0,4400.0,https://photos.zillowstatic.com/fp/e750f081cc4d35d97074cb66ac8ece0d-p_e.jpg
8687 Robles Dr,San Diego,CA,92119,32.812477,-117.00993,985000.0,2.0,3.0,1374.0,Single Family,983600.0,3896.0,https://photos.zillowstatic.com/fp/952af6d9609394a105a284d97d7144b3-p_e.jpg
"922 Niguel St, Oceanside, CA 92057",Oceanside,CA,92057,33.26607,-117.29863,979000,3,3,2660,Single Family,976700,4294,https://photos.zillowstatic.com/fp/18f9710ff07b608f1c45871aed06b810-p_e.jpg
1340 La Cresta Blvd,El Cajon,CA,92021,32.810642,-116.863365,979000.0,3.0,4.0,2880.0,Single Family,971200.0,5558.0,https://photos.zillowstatic.com/fp/bbdb62c8dad288a5626f1e4a81cd6348-p_e.jpg
28345 Glenmeade Way,Escondido,CA,92026,33.218685,-117.11311,975000.0,3.0,4.0,2627.0,Single Family,972000.0,4535.0,https://photos.zillowstatic.com/fp/d418df81c5377d1c04260cbbcc6f2d60-p_e.jpg
10247 Spruce Woodlands Way,Escondido,CA,92026,33.212967,-117.11097,970000.0,3.0,4.0,2601.0,Single Family,954400.0,4375.0,https://photos.zillowstatic.com/fp/a917d32bf939a19ffd714e8567539e3d-p_e.jpg
4386 33rd Pl,San Diego,CA,92104,32.756855,-117.123405,960000.0,2.0,2.0,1096.0,Single Family,955600.0,3800.0,https://photos.zillowstatic.com/fp/5bf68ef9b570deb0b37b65001b6fd664-p_e.jpg
